nurseid,shift index
28,81
28,25
28,26
28,72
28,14
28,10
28,8
28,63
28,24
29,38
29,75
29,78
29,69
29,8
29,48
29,59
29,65
29,45
29,72
29,71
29,4
29,76
29,35
29,23
29,70
29,29
29,82
29,60
29,33
30,2
30,20
30,78
30,57
30,29
30,71
30,7
30,65
30,36
30,15
30,18
30,51
30,41
30,33
30,24
30,45
30,23
30,14
30,30
30,40
31,44
31,50
31,45
31,9
31,13
31,36
31,53
31,48
31,14
31,33
31,19
31,61
31,18
31,37
31,39
31,8
31,82
31,58
31,72
31,31
32,36
32,73
32,1
32,26
32,5
32,6
32,24
32,61
32,40
32,34
32,59
32,4
32,70
32,35
32,50
32,23
32,41
32,22
32,44
32,56
33,59
33,80
33,56
33,66
33,60
33,9
33,23
33,83
33,19
33,12
33,61
33,71
33,38
33,13
33,76
33,69
33,24
33,46
33,57
33,10
34,73
34,70
34,18
34,13
34,82
34,9
34,61
34,27
34,53
34,26
34,80
34,66
34,56
34,7
34,39
34,81
34,22
34,28
34,10
34,6
35,82
35,56
35,8
35,5
35,60
35,62
35,78
35,79
35,46
35,11
35,51
35,81
35,37
35,39
35,71
35,1
35,61
35,84
35,28
35,64
36,68
36,10
36,27
36,66
36,51
36,76
36,39
36,40
36,30
36,35
36,4
36,54
36,50
36,78
36,70
36,58
36,47
36,83
36,41
36,61
37,21
37,53
37,84
37,51
37,62
37,7
37,65
37,14
37,80
37,4
37,34
37,63
37,33
37,31
37,6
37,41
37,72
37,9
37,8
37,60
38,7
38,33
38,24
38,1
38,17
38,27
38,30
38,60
38,83
38,51
38,39
38,81
38,67
38,47
38,35
38,79
38,41
38,64
38,46
38,78
39,55
39,5
39,12
39,32
39,62
39,82
39,67
39,60
39,26
39,54
39,68
39,23
39,7
39,49
39,51
39,10
39,65
39,63
39,53
39,45
40,65
40,27
40,78
40,29
40,7
40,20
40,9
40,64
40,71
40,59
40,51
40,26
40,12
40,72
40,44
40,22
40,56
40,2
40,70
40,63
41,6
41,38
41,33
41,68
41,13
41,71
41,44
41,24
41,22
41,83
41,56
41,63
41,30
41,15
41,67
41,23
41,19
41,54
41,26
41,74
42,65
42,27
42,57
42,44
42,43
42,72
42,40
42,25
42,15
42,69
42,7
42,79
42,39
42,42
42,56
42,17
42,22
42,77
42,11
42,83
43,10
43,11
43,27
43,41
43,80
43,36
43,23
43,35
43,47
43,64
43,28
43,29
43,45
43,63
43,66
43,62
43,7
43,4
43,83
43,6
44,4
44,51
44,42
44,74
44,43
44,64
44,54
44,63
44,82
44,32
44,27
44,31
44,9
44,73
44,3
44,83
44,28
44,11
44,62
44,52
45,30
45,56
45,61
45,59
45,38
45,31
45,74
45,17
45,13
45,84
45,75
45,72
45,73
45,41
45,24
45,32
45,14
45,20
45,34
45,6
46,38
46,66
46,11
46,31
46,77
46,33
46,24
46,45
46,29
46,80
46,50
46,57
46,43
46,47
46,60
46,21
46,78
46,49
46,26
46,17
47,25
47,64
47,70
47,47
47,38
47,4
47,18
47,53
47,28
47,56
47,12
47,72
47,36
47,7
47,5
47,33
47,79
47,31
47,29
47,59
48,25
48,5
48,43
48,6
48,16
48,9
48,42
48,17
48,66
48,59
48,3
48,75
48,55
48,63
48,40
48,29
48,11
48,76
48,54
48,47
49,75
49,24
49,13
49,4
49,27
49,81
49,66
49,1
49,38
49,17
49,55
49,40
49,71
49,9
49,79
49,10
49,5
49,2
49,35
49,47
50,66
50,34
50,26
50,11
50,70
50,62
50,41
50,12
50,49
50,18
50,24
50,73
50,52
50,46
50,42
50,57
50,16
50,54
50,31
50,13
51,70
51,65
51,16
51,58
51,26
51,72
51,74
51,33
51,69
51,3
51,32
51,57
51,23
51,7
51,84
51,11
51,25
51,19
51,48
51,63
52,72
52,43
52,77
52,45
52,80
52,44
52,79
52,40
52,12
52,24
52,38
52,63
52,56
52,7
52,83
52,28
52,59
52,69
52,31
52,36
53,16
53,26
53,81
53,5
53,11
53,83
53,76
53,8
53,2
53,29
53,37
53,78
53,80
53,15
53,48
53,71
53,35
53,31
53,62
53,22
54,54
54,44
54,53
54,78
54,27
54,47
54,69
54,25
54,38
54,77
54,56
54,84
54,64
54,20
54,1
54,68
54,41
54,82
54,9
54,21
55,7
55,3
55,42
55,28
55,59
55,30
55,63
55,9
55,20
55,76
55,60
55,43
55,44
55,57
55,52
55,54
55,36
55,22
55,17
55,41
56,59
56,6
56,64
56,3
56,78
56,16
56,30
56,74
56,8
56,14
56,47
56,41
56,67
56,33
56,61
56,38
56,75
56,58
56,26
56,21
57,12
57,53
57,22
57,16
57,27
57,79
57,65
57,33
57,75
57,25
57,62
57,29
57,71
57,74
57,32
57,26
57,73
57,5
57,56
57,14
58,47
58,5
58,34
58,38
58,9
58,37
58,66
58,60
58,50
58,30
58,78
58,42
58,83
58,35
58,46
58,49
58,14
58,43
58,71
58,26
59,42
59,77
59,66
59,33
59,76
59,37
59,28
59,64
59,30
59,73
59,51
59,75
59,74
59,34
59,41
59,17
59,43
59,46
59,3
59,59
60,44
60,50
60,59
60,51
60,78
60,15
60,37
60,12
60,10
60,29
60,77
60,53
60,54
60,76
60,31
60,8
60,23
60,70
60,71
60,42
61,26
61,62
61,40
61,29
61,44
61,84
61,36
61,79
61,77
61,68
61,67
61,46
61,65
61,54
61,12
61,75
61,71
61,15
61,58
61,5
62,8
62,38
62,25
62,45
62,12
62,28
62,77
62,80
62,10
62,67
62,1
62,52
62,43
62,21
62,3
62,19
62,81
62,75
62,22
62,33
63,26
63,5
63,73
63,50
63,74
63,40
63,35
63,7
63,16
63,69
63,72
63,83
63,61
63,78
63,59
63,54
63,41
63,65
63,37
63,36
64,68
64,17
64,47
64,39
64,33
64,52
64,20
64,73
64,29
64,48
64,12
64,44
64,30
64,37
64,3
64,41
64,10
64,79
64,66
64,11
65,4
65,66
65,75
65,37
65,35
65,16
65,34
65,42
65,53
65,78
65,79
65,67
65,3
65,82
65,72
65,40
65,59
65,76
65,36
65,70
66,67
66,59
66,72
66,45
66,78
66,30
66,62
66,11
66,37
66,73
66,69
66,19
66,6
66,13
66,77
66,28
66,66
66,76
66,36
66,2
67,67
67,80
67,61
67,72
67,37
67,76
67,30
67,4
67,48
67,21
67,34
67,57
67,5
67,11
67,52
67,43
67,56
67,51
67,13
67,58
68,64
68,10
68,44
68,50
68,30
68,37
68,13
68,81
68,80
68,27
68,79
68,22
68,5
68,70
68,18
68,7
68,43
68,1
68,35
68,57
69,18
69,28
69,13
69,70
69,84
69,78
69,10
69,48
69,56
69,74
69,38
69,17
69,36
69,23
69,73
69,57
69,3
69,46
69,52
69,2
70,3
70,36
70,71
70,70
70,80
70,39
70,13
70,14
70,24
70,32
70,63
70,58
70,43
70,64
70,40
70,15
70,83
70,7
70,29
70,12
71,68
71,73
71,66
71,27
71,5
71,42
71,79
71,29
71,7
71,20
71,69
71,14
71,10
71,80
71,55
71,26
71,35
71,6
71,67
71,71
72,1
72,8
72,72
72,7
72,10
72,11
72,9
72,18
72,66
72,23
72,58
72,53
72,60
72,12
72,13
72,48
72,76
72,21
72,65
72,71
73,43
73,54
73,53
73,18
73,17
73,81
73,16
73,24
73,76
73,55
73,75
73,20
73,35
73,52
73,66
73,79
73,30
73,78
73,68
73,64
74,65
74,5
74,1
74,8
74,11
74,70
74,53
74,12
74,18
74,59
74,71
74,19
74,83
74,29
74,17
74,57
74,6
74,69
74,32
74,79
75,74
75,32
75,13
75,53
75,9
75,46
75,20
75,41
75,59
75,35
75,17
75,83
75,55
75,26
75,42
75,1
75,57
75,8
75,62
75,44
76,7
76,37
76,30
76,35
76,16
76,77
76,47
76,5
76,72
76,55
76,73
76,59
76,80
76,62
76,8
76,42
76,45
76,46
76,48
76,36
77,37
77,61
77,45
77,28
77,29
77,55
77,26
77,13
77,30
77,34
77,69
77,54
77,76
77,48
77,64
77,40
77,53
77,5
77,57
77,62
78,6
78,72
78,81
78,73
78,2
78,69
78,47
78,12
78,44
78,37
78,77
78,31
78,78
78,51
78,10
78,71
78,3
78,53
78,75
78,62
79,4
79,13
79,3
79,55
79,46
79,50
79,51
79,58
79,28
79,29
79,48
79,17
79,9
79,22
79,56
79,52
79,75
79,34
79,23
79,68
80,71
80,43
80,9
80,21
80,69
80,32
80,83
80,65
80,26
80,67
80,7
80,34
80,57
80,84
80,1
80,33
80,40
80,64
80,30
80,8
81,42
81,38
81,4
81,47
81,80
81,49
81,63
81,56
81,60
81,7
81,45
81,33
81,11
81,32
81,22
81,17
81,3
81,74
81,71
81,82
82,49
82,3
82,42
82,34
82,41
82,25
82,75
82,15
82,48
82,83
82,2
82,43
82,37
82,28
82,71
82,65
82,32
82,35
82,82
82,27
83,55
83,62
83,47
83,38
83,7
83,56
83,24
83,58
83,61
83,71
83,4
83,27
83,18
83,59
83,84
83,80
83,14
83,54
83,28
83,32
84,9
84,41
84,43
84,30
84,69
84,60
84,21
84,32
84,79
84,59
84,28
84,62
84,19
84,65
84,17
84,15
84,27
84,1
84,13
84,25
85,1
85,52
85,43
85,34
85,50
85,56
85,39
85,60
85,18
85,10
85,47
85,32
85,6
85,72
85,53
85,40
85,8
85,3
85,14
85,48
86,44
86,49
86,30
86,38
86,8
86,26
86,54
86,36
86,53
86,43
86,45
86,28
86,69
86,65
86,21
86,31
86,51
86,82
86,32
86,20
87,23
87,77
87,38
87,19
87,66
87,71
87,79
87,12
87,39
87,51
87,81
87,4
87,28
87,60
87,74
87,13
87,84
87,82
87,58
87,25
88,9
88,75
88,31
88,49
88,71
88,1
88,43
88,59
88,50
88,38
88,4
88,20
88,65
88,66
88,48
88,28
88,55
88,70
88,57
88,67
89,15
89,12
89,59
89,60
89,31
89,10
89,53
89,61
89,1
89,66
89,81
89,5
89,17
89,9
89,68
89,20
89,28
89,56
89,84
89,69
90,44
90,39
90,54
90,24
90,10
90,26
90,1
90,28
90,69
90,59
90,48
90,52
90,51
90,20
90,80
90,41
90,16
90,31
90,70
90,27
91,59
91,34
91,69
91,24
91,19
91,8
91,28
91,40
91,4
91,9
91,47
91,52
91,37
91,23
91,81
91,80
91,70
91,3
91,35
91,61
92,76
92,59
92,39
92,71
92,49
92,10
92,31
92,19
92,63
92,79
92,47
92,2
92,17
92,70
92,53
92,27
92,7
92,52
92,57
92,16
93,71
93,39
93,40
93,24
93,57
93,45
93,58
93,44
93,82
93,35
93,9
93,15
93,64
93,79
93,49
93,30
93,67
93,48
93,28
93,14
94,80
94,7
94,5
94,82
94,8
94,41
94,74
94,61
94,10
94,28
94,34
94,27
94,12
94,49
94,46
94,24
94,75
94,53
94,55
94,69
95,49
95,58
95,38
95,65
95,67
95,32
95,27
95,14
95,30
95,60
95,73
95,26
95,20
95,33
95,52
95,75
95,34
95,44
95,19
95,45
96,37
96,80
96,73
96,59
96,2
96,39
96,42
96,44
96,15
96,78
96,67
96,1
96,17
96,31
96,62
96,16
96,76
96,51
96,24
96,60
97,25
97,17
97,22
97,28
97,74
97,64
97,84
97,67
97,69
97,24
97,5
97,47
97,45
97,11
97,78
97,36
97,63
97,27
97,16
97,20
98,67
98,54
98,81
98,79
98,1
98,21
98,84
98,34
98,40
98,58
98,60
98,51
98,4
98,6
98,44
98,76
98,24
98,16
98,26
98,8
99,19
99,68
99,40
99,76
99,33
99,84
99,4
99,59
99,54
99,6
99,11
99,31
99,81
99,57
99,78
99,28
99,20
99,65
99,26
99,74
100,19
100,12
100,66
100,24
100,53
100,41
100,71
100,65
100,49
100,25
100,4
100,2
100,39
100,36
100,37
100,28
100,52
100,42
100,68
100,14
101,70
101,54
101,4
101,81
101,32
101,71
101,64
101,20
101,7
101,56
101,9
101,72
101,59
101,53
101,44
101,67
101,51
101,21
101,23
101,68
102,11
102,1
102,83
102,47
102,13
102,59
102,12
102,8
102,19
102,72
102,54
102,7
102,20
102,32
102,15
102,18
102,63
102,82
102,28
102,69
103,67
103,40
103,76
103,46
103,37
103,29
103,28
103,57
103,50
103,32
103,21
103,22
103,8
103,49
103,68
103,16
103,36
103,5
103,34
103,65
104,22
104,21
104,1
104,74
104,42
104,4
104,30
104,60
104,51
104,23
104,11
104,18
104,41
104,31
104,6
104,80
104,32
104,70
104,71
104,77
105,4
105,11
105,80
105,26
105,84
105,32
105,30
105,57
105,52
105,19
105,38
105,17
105,28
105,61
105,10
105,27
105,2
105,34
105,43
105,58
106,49
106,60
106,23
106,43
106,3
106,83
106,19
106,45
106,21
106,40
106,10
106,61
106,37
106,69
106,38
106,16
106,44
106,46
106,25
106,77
107,5
107,7
107,75
107,13
107,2
107,43
107,34
107,30
107,10
107,26
107,25
107,6
107,22
107,21
107,42
107,68
107,62
107,38
107,35
107,28
108,32
108,70
108,27
108,57
108,66
108,15
108,71
108,44
108,31
108,43
108,5
108,18
108,6
108,81
108,77
108,23
108,29
108,25
108,79
108,11
109,26
109,13
109,55
109,17
109,59
109,28
109,7
109,64
109,72
109,14
109,42
109,34
109,43
109,10
109,76
109,62
109,16
109,66
109,8
109,75
110,58
110,34
110,47
110,71
110,10
110,36
110,7
110,3
110,60
110,19
110,43
110,50
110,6
110,27
110,41
110,29
110,21
110,2
110,9
110,49
111,9
111,55
111,70
111,49
111,52
111,26
111,64
111,75
111,27
111,46
111,40
111,2
111,73
111,8
111,59
111,29
111,11
111,62
111,5
111,33
112,28
112,32
112,45
112,51
112,50
112,23
112,82
112,8
112,72
112,1
112,3
112,81
112,20
112,66
112,29
112,68
112,16
112,7
112,52
112,36
113,55
113,51
113,48
113,42
113,49
113,31
113,57
113,68
113,36
113,52
113,62
113,20
113,73
113,1
113,84
113,19
113,27
113,80
113,23
113,12
114,40
114,33
114,11
114,12
114,8
114,50
114,54
114,75
114,15
114,51
114,62
114,6
114,30
114,16
114,79
114,76
114,42
114,45
114,82
114,59
115,62
115,48
115,69
115,55
115,33
115,27
115,61
115,26
115,17
115,74
115,66
115,65
115,34
115,6
115,52
115,78
115,38
115,70
115,45
115,44
116,66
116,55
116,79
116,62
116,52
116,19
116,29
116,47
116,36
116,81
116,49
116,4
116,82
116,65
116,8
116,50
116,73
116,61
116,83
116,24
117,35
117,57
117,79
117,78
117,39
117,6
117,13
117,14
117,63
117,40
117,24
117,28
117,70
117,10
117,42
117,53
117,60
117,36
117,59
117,50
118,39
118,75
118,26
118,54
118,19
118,82
118,83
118,34
118,40
118,7
118,31
118,25
118,81
118,6
118,49
118,63
118,36
118,42
118,5
118,59
119,38
119,20
119,52
119,49
119,6
119,11
119,27
119,51
119,30
119,73
119,84
119,83
119,75
119,34
119,19
119,32
119,8
119,33
119,25
119,5
120,6
120,7
120,77
120,33
120,15
120,3
120,2
120,84
120,32
120,72
120,67
120,41
120,52
120,65
120,81
120,79
120,58
120,21
120,82
120,57
