nurseid,shift index
53,69
53,31
53,53
53,80
53,6
53,42
53,20
53,13
53,26
53,17
53,34
53,22
53,36
53,11
53,18
53,4
54,43
54,66
54,71
54,5
54,37
54,15
54,6
54,79
54,32
54,8
54,46
54,22
54,17
54,34
54,39
54,28
54,81
54,31
54,48
54,2
55,69
55,39
55,27
55,50
55,60
55,83
55,4
55,75
55,12
55,21
55,33
55,38
55,1
55,31
55,81
55,68
55,66
55,52
55,14
55,45
56,18
56,23
56,64
56,2
56,75
56,28
56,5
56,38
56,62
56,63
56,56
56,57
56,60
56,72
56,6
56,65
56,7
56,32
56,33
56,24
57,55
57,2
57,70
57,63
57,61
57,13
57,60
57,1
57,72
57,48
57,57
57,58
57,62
57,17
57,59
57,21
57,7
57,54
57,82
57,33
58,68
58,36
58,62
58,66
58,32
58,80
58,31
58,1
58,73
58,33
58,78
58,21
58,54
58,57
58,81
58,15
58,71
58,72
58,30
58,75
59,69
59,48
59,32
59,11
59,25
59,21
59,55
59,5
59,37
59,16
59,12
59,79
59,1
59,62
59,73
59,83
59,18
59,36
59,76
59,51
60,54
60,20
60,64
60,7
60,43
60,22
60,26
60,47
60,50
60,28
60,59
60,44
60,84
60,65
60,79
60,55
60,71
60,75
60,17
60,38
61,65
61,48
61,33
61,49
61,68
61,4
61,76
61,43
61,29
61,31
61,61
61,54
61,46
61,52
61,75
61,20
61,59
61,19
61,67
61,6
62,28
62,11
62,42
62,36
62,55
62,10
62,15
62,3
62,2
62,66
62,19
62,35
62,5
62,38
62,63
62,46
62,77
62,76
62,1
62,74
63,68
63,52
63,39
63,30
63,80
63,24
63,22
63,60
63,82
63,4
63,32
63,51
63,29
63,47
63,54
63,6
63,57
63,61
63,41
63,76
64,40
64,19
64,68
64,4
64,45
64,39
64,7
64,18
64,5
64,43
64,84
64,46
64,75
64,61
64,28
64,48
64,20
64,31
64,72
64,30
65,66
65,53
65,55
65,16
65,5
65,78
65,19
65,68
65,28
65,49
65,40
65,8
65,79
65,21
65,52
65,25
65,24
65,61
65,13
65,15
66,6
66,73
66,70
66,55
66,76
66,19
66,11
66,12
66,46
66,30
66,72
66,54
66,77
66,81
66,66
66,49
66,3
66,5
66,69
66,34
67,69
67,36
67,21
67,70
67,65
67,28
67,76
67,29
67,25
67,83
67,55
67,59
67,52
67,9
67,74
67,31
67,73
67,12
67,72
67,82
68,68
68,7
68,30
68,32
68,18
68,81
68,5
68,60
68,84
68,41
68,66
68,40
68,22
68,70
68,31
68,21
68,65
68,72
68,73
68,37
69,12
69,71
69,25
69,52
69,72
69,15
69,60
69,80
69,2
69,59
69,7
69,4
69,39
69,69
69,42
69,19
69,41
69,10
69,54
69,58
70,69
70,64
70,41
70,39
70,7
70,35
70,55
70,71
70,34
70,46
70,75
70,59
70,13
70,49
70,1
70,65
70,17
70,36
70,66
70,27
71,31
71,13
71,33
71,19
71,76
71,17
71,34
71,40
71,66
71,79
71,37
71,69
71,58
71,56
71,70
71,46
71,10
71,48
71,72
71,3
72,78
72,67
72,40
72,9
72,5
72,72
72,22
72,1
72,56
72,21
72,46
72,53
72,36
72,49
72,19
72,79
72,61
72,42
72,64
72,45
73,41
73,28
73,68
73,67
73,6
73,22
73,12
73,43
73,53
73,9
73,8
73,27
73,77
73,69
73,23
73,5
73,17
73,33
73,72
73,75
74,64
74,73
74,21
74,20
74,41
74,25
74,38
74,66
74,29
74,76
74,24
74,27
74,65
74,59
74,13
74,78
74,36
74,1
74,26
74,58
75,21
75,1
75,45
75,24
75,66
75,2
75,36
75,55
75,26
75,63
75,5
75,42
75,10
75,17
75,37
75,31
75,65
75,62
75,30
75,50
76,62
76,79
76,9
76,40
76,35
76,67
76,83
76,78
76,37
76,2
76,44
76,76
76,3
76,29
76,15
76,51
76,48
76,68
76,84
76,64
77,19
77,68
77,2
77,64
77,5
77,77
77,17
77,71
77,53
77,49
77,22
77,24
77,46
77,50
77,4
77,34
77,66
77,74
77,51
77,27
78,63
78,38
78,39
78,16
78,34
78,7
78,32
78,57
78,1
78,60
78,59
78,6
78,74
78,20
78,13
78,65
78,19
78,76
78,81
78,52
79,42
79,4
79,49
79,27
79,63
79,13
79,7
79,6
79,16
79,44
79,62
79,73
79,19
79,12
79,81
79,83
79,66
79,18
79,9
79,23
80,31
80,32
80,42
80,76
80,79
80,66
80,38
80,70
80,22
80,20
80,9
80,72
80,50
80,61
80,68
80,30
80,49
80,81
80,65
80,15
81,61
81,47
81,17
81,71
81,63
81,19
81,77
81,37
81,11
81,5
81,41
81,62
81,67
81,64
81,65
81,21
81,31
81,12
81,80
81,16
82,13
82,8
82,59
82,10
82,70
82,2
82,61
82,37
82,29
82,21
82,79
82,24
82,48
82,38
82,16
82,76
82,65
82,27
82,45
82,75
83,3
83,55
83,46
83,57
83,47
83,27
83,64
83,25
83,38
83,45
83,84
83,49
83,82
83,1
83,12
83,14
83,77
83,18
83,80
83,56
84,25
84,15
84,84
84,79
84,30
84,73
84,28
84,38
84,70
84,56
84,78
84,81
84,53
84,3
84,47
84,11
84,1
84,77
84,39
84,71
85,70
85,44
85,35
85,71
85,12
85,59
85,33
85,42
85,24
85,55
85,82
85,74
85,57
85,34
85,20
85,58
85,65
85,27
85,5
85,84
86,65
86,64
86,39
86,69
86,66
86,82
86,62
86,41
86,27
86,36
86,80
86,7
86,61
86,23
86,58
86,81
86,59
86,56
86,79
86,75
87,17
87,50
87,46
87,65
87,42
87,67
87,19
87,64
87,13
87,69
87,68
87,36
87,33
87,3
87,63
87,81
87,21
87,23
87,28
87,16
88,75
88,22
88,79
88,80
88,58
88,10
88,20
88,68
88,52
88,6
88,8
88,33
88,18
88,17
88,19
88,69
88,27
88,44
88,50
88,49
89,56
89,53
89,74
89,61
89,16
89,24
89,15
89,14
89,21
89,47
89,84
89,32
89,34
89,57
89,58
89,50
89,11
89,23
89,39
89,73
90,54
90,5
90,46
90,66
90,28
90,32
90,56
90,63
90,57
90,24
90,21
90,18
90,6
90,61
90,76
90,41
90,8
90,40
90,59
90,7
91,15
91,13
91,82
91,51
91,39
91,20
91,25
91,12
91,2
91,45
91,62
91,47
91,84
91,74
91,80
91,38
91,32
91,41
91,66
91,8
92,55
92,57
92,53
92,59
92,83
92,74
92,21
92,46
92,23
92,12
92,41
92,50
92,78
92,1
92,82
92,7
92,43
92,13
92,10
92,54
93,2
93,49
93,18
93,67
93,44
93,31
93,3
93,12
93,73
93,37
93,8
93,38
93,47
93,52
93,50
93,56
93,45
93,6
93,7
93,71
94,29
94,63
94,69
94,13
94,33
94,8
94,2
94,74
94,4
94,39
94,59
94,5
94,12
94,65
94,40
94,11
94,23
94,66
94,70
94,61
95,4
95,53
95,59
95,61
95,27
95,71
95,37
95,55
95,76
95,72
95,78
95,84
95,36
95,54
95,74
95,81
95,29
95,1
95,58
95,82
96,15
96,22
96,12
96,28
96,40
96,63
96,5
96,14
96,84
96,55
96,53
96,72
96,37
96,58
96,70
96,51
96,42
96,24
96,39
96,62
97,40
97,63
97,4
97,77
97,12
97,30
97,29
97,31
97,19
97,74
97,81
97,8
97,50
97,5
97,39
97,56
97,82
97,59
97,71
97,79
98,27
98,53
98,14
98,19
98,1
98,50
98,56
98,67
98,30
98,5
98,49
98,17
98,52
98,34
98,15
98,4
98,44
98,29
98,57
98,68
99,42
99,16
99,24
99,9
99,62
99,18
99,38
99,26
99,4
99,12
99,60
99,51
99,29
99,65
99,55
99,47
99,20
99,25
99,53
99,19
100,61
100,71
100,30
100,23
100,60
100,74
100,25
100,79
100,50
100,4
100,52
100,81
100,16
100,5
100,75
100,12
100,34
100,70
100,56
100,62
101,51
101,10
101,36
101,14
101,2
101,82
101,84
101,1
101,80
101,64
101,58
101,62
101,79
101,13
101,12
101,41
101,8
101,32
101,73
101,34
102,26
102,22
102,7
102,65
102,79
102,75
102,44
102,57
102,3
102,76
102,61
102,45
102,34
102,60
102,32
102,4
102,35
102,52
102,83
102,12
103,41
103,10
103,52
103,66
103,73
103,50
103,2
103,9
103,16
103,36
103,57
103,84
103,42
103,29
103,15
103,51
103,1
103,62
103,32
103,60
104,32
104,22
104,84
104,30
104,55
104,21
104,69
104,80
104,37
104,38
104,35
104,43
104,5
104,33
104,29
104,72
104,8
104,7
104,81
104,14
105,27
105,1
105,42
105,75
105,49
105,34
105,71
105,51
105,3
105,61
105,68
105,20
105,74
105,66
105,57
105,79
105,47
105,33
105,72
105,14
106,77
106,38
106,82
106,46
106,16
106,45
106,61
106,6
106,79
106,12
106,29
106,13
106,84
106,8
106,81
106,60
106,72
106,3
106,53
106,31
107,53
107,57
107,28
107,63
107,83
107,45
107,68
107,23
107,5
107,7
107,14
107,10
107,78
107,34
107,16
107,20
107,19
107,77
107,73
107,6
108,1
108,69
108,38
108,25
108,60
108,82
108,19
108,54
108,73
108,45
108,50
108,36
108,27
108,18
108,80
108,51
108,71
108,10
108,49
108,53
109,53
109,49
109,78
109,23
109,73
109,22
109,76
109,45
109,71
109,27
109,30
109,32
109,15
109,60
109,24
109,18
109,14
109,39
109,46
109,35
110,38
110,6
110,49
110,30
110,26
110,7
110,11
110,69
110,42
110,40
110,31
110,14
110,8
110,80
110,48
110,81
110,20
110,37
110,61
110,2
111,25
111,49
111,76
111,16
111,39
111,12
111,50
111,17
111,41
111,1
111,30
111,3
111,15
111,33
111,70
111,67
111,63
111,62
111,46
111,37
112,69
112,28
112,42
112,8
112,37
112,36
112,17
112,74
112,23
112,7
112,21
112,33
112,13
112,83
112,1
112,43
112,70
112,35
112,22
112,73
113,32
113,4
113,10
113,20
113,21
113,39
113,75
113,14
113,29
113,35
113,26
113,47
113,6
113,45
113,16
113,41
113,79
113,61
113,23
113,33
114,46
114,23
114,67
114,74
114,54
114,62
114,49
114,17
114,53
114,7
114,15
114,4
114,21
114,18
114,78
114,80
114,30
114,56
114,27
114,40
115,33
115,36
115,54
115,62
115,13
115,84
115,49
115,74
115,14
115,75
115,77
115,51
115,48
115,22
115,43
115,47
115,61
115,23
115,60
115,65
116,64
116,61
116,18
116,74
116,1
116,43
116,50
116,79
116,16
116,42
116,4
116,72
116,20
116,60
116,69
116,81
116,13
116,75
116,41
116,78
117,8
117,23
117,55
117,77
117,64
117,84
117,14
117,76
117,62
117,9
117,12
117,40
117,36
117,29
117,63
117,31
117,72
117,7
117,69
117,81
118,76
118,80
118,20
118,25
118,3
118,17
118,59
118,48
118,60
118,66
118,2
118,64
118,28
118,5
118,22
118,32
118,40
118,21
118,75
118,70
119,29
119,22
119,82
119,40
119,67
119,70
119,83
119,46
119,12
119,64
119,4
119,48
119,19
119,57
119,60
119,69
119,50
119,11
119,23
119,10
120,54
120,78
120,73
120,43
120,79
120,23
120,62
120,64
120,48
120,12
120,75
120,58
120,7
120,20
120,80
120,14
120,26
120,25
120,40
120,28
121,1
121,17
121,58
121,76
121,13
121,81
121,53
121,7
121,19
121,60
121,71
121,21
121,43
121,23
121,68
121,82
121,41
121,9
121,59
121,37
122,12
122,18
122,73
122,30
122,77
122,36
122,47
122,60
122,57
122,19
122,17
122,14
122,29
122,75
122,76
122,71
122,80
122,38
122,46
122,58
123,54
123,53
123,50
123,16
123,76
123,25
123,31
123,84
123,68
123,34
123,65
123,78
123,8
123,19
123,35
123,5
123,58
123,18
123,40
123,72
124,64
124,82
124,8
124,20
124,15
124,40
124,49
124,78
124,11
124,2
124,10
124,13
124,42
124,26
124,16
124,4
124,46
124,28
124,80
124,74
125,80
125,63
125,61
125,3
125,13
125,14
125,11
125,49
125,2
125,73
125,46
125,19
125,37
125,54
125,67
125,34
125,10
125,72
125,41
125,53
126,37
126,39
126,69
126,71
126,11
126,4
126,52
126,79
126,43
126,13
126,33
126,58
126,53
126,24
126,54
126,78
126,6
126,36
126,15
126,28
127,41
127,53
127,69
127,24
127,58
127,81
127,6
127,83
127,62
127,16
127,10
127,44
127,78
127,26
127,70
127,46
127,19
127,22
127,30
127,33
128,71
128,20
128,23
128,69
128,1
128,62
128,44
128,45
128,2
128,59
128,65
128,74
128,34
128,26
128,57
128,63
128,27
128,40
128,82
128,80
129,13
129,57
129,51
129,74
129,31
129,4
129,82
129,14
129,45
129,69
129,24
129,44
129,64
129,50
129,55
129,9
129,21
129,65
129,11
129,40
130,81
130,47
130,63
130,6
130,33
130,55
130,18
130,64
130,29
130,23
130,25
130,22
130,38
130,54
130,74
130,36
130,5
130,82
130,58
130,17
131,69
131,27
131,1
131,73
131,15
131,9
131,22
131,54
131,70
131,32
131,19
131,25
131,80
131,28
131,17
131,35
131,23
131,45
131,62
131,53
132,84
132,12
132,18
132,21
132,58
132,15
132,65
132,62
132,82
132,32
132,34
132,1
132,28
132,52
132,76
132,22
132,46
132,39
132,23
132,24
133,74
133,66
133,12
133,60
133,20
133,81
133,13
133,46
133,49
133,40
133,37
133,48
133,69
133,14
133,27
133,44
133,28
133,31
133,2
133,39
134,63
134,42
134,56
134,19
134,12
134,83
134,16
134,26
134,13
134,46
134,43
134,81
134,75
134,38
134,49
134,32
134,1
134,18
134,4
134,27
135,8
135,41
135,56
135,22
135,23
135,3
135,47
135,17
135,67
135,20
135,45
135,32
135,49
135,29
135,27
135,11
135,6
135,68
135,10
135,50
136,46
136,47
136,11
136,4
136,34
136,62
136,35
136,44
136,71
136,84
136,61
136,27
136,68
136,75
136,83
136,37
136,63
136,66
136,39
136,25
137,26
137,23
137,1
137,10
137,34
137,78
137,20
137,43
137,75
137,65
137,27
137,58
137,6
137,40
137,73
137,81
137,56
137,53
137,59
137,37
138,13
138,36
138,43
138,34
138,77
138,24
138,23
138,75
138,35
138,40
138,20
138,22
138,39
138,42
138,59
138,79
138,62
138,1
138,49
138,33
139,40
139,28
139,35
139,75
139,29
139,58
139,18
139,59
139,62
139,24
139,37
139,78
139,25
139,5
139,31
139,54
139,60
139,9
139,68
139,53
140,8
140,75
140,60
140,52
140,47
140,23
140,82
140,83
140,36
140,43
140,51
140,11
140,70
140,21
140,9
140,2
140,65
140,22
140,55
140,73
141,78
141,55
141,20
141,66
141,3
141,40
141,73
141,34
141,74
141,67
141,81
141,10
141,35
141,1
141,13
141,50
141,53
141,42
141,29
141,75
142,70
142,58
142,61
142,25
142,20
142,22
142,71
142,76
142,42
142,74
142,40
142,68
142,79
142,64
142,29
142,14
142,60
142,36
142,24
142,63
143,4
143,74
143,1
143,70
143,73
143,43
143,3
143,39
143,59
143,14
143,5
143,23
143,34
143,68
143,79
143,66
143,40
143,15
143,58
143,25
144,32
144,60
144,82
144,17
144,13
144,72
144,50
144,34
144,31
144,27
144,35
144,67
144,25
144,63
144,11
144,44
144,65
144,19
144,79
144,53
145,20
145,66
145,78
145,51
145,38
145,82
145,14
145,84
145,28
145,4
145,72
145,3
145,83
145,40
145,45
145,42
145,41
145,81
145,48
145,53
146,9
146,34
146,29
146,58
146,1
146,65
146,50
146,49
146,53
146,5
146,16
146,32
146,2
146,38
146,66
146,30
146,59
146,45
146,74
146,81
147,55
147,57
147,73
147,23
147,35
147,45
147,54
147,9
147,47
147,11
147,60
147,53
147,37
147,21
147,10
147,28
147,70
147,29
147,83
147,25
148,76
148,59
148,19
148,67
148,78
148,38
148,39
148,50
148,24
148,29
148,13
148,60
148,34
148,80
148,18
148,42
148,32
148,58
148,82
148,57
149,41
149,17
149,58
149,10
149,48
149,35
149,22
149,42
149,69
149,3
149,23
149,81
149,33
149,34
149,36
149,73
149,63
149,70
149,13
149,53
150,19
150,6
150,41
150,78
150,51
150,73
150,7
150,4
150,10
150,57
150,13
150,62
150,26
150,71
150,52
150,23
150,68
150,20
150,34
150,58
151,83
151,73
151,42
151,76
151,69
151,28
151,63
151,50
151,61
151,24
151,19
151,53
151,33
151,41
151,21
151,27
151,52
151,51
151,64
151,71
152,5
152,34
152,73
152,58
152,56
152,84
152,1
152,11
152,27
152,16
152,26
152,61
152,7
152,32
152,70
152,51
152,45
152,83
152,72
152,20
153,59
153,76
153,18
153,64
153,84
153,42
153,82
153,37
153,16
153,67
153,41
153,27
153,21
153,54
153,45
153,57
153,83
153,33
153,24
153,48
154,24
154,64
154,78
154,79
154,67
154,48
154,39
154,38
154,42
154,46
154,63
154,12
154,16
154,30
154,53
154,32
154,60
154,7
154,1
154,19
155,67
155,1
155,43
155,31
155,25
155,56
155,30
155,58
155,51
155,20
155,46
155,63
155,70
155,79
155,29
155,60
155,73
155,32
155,82
155,78
156,54
156,36
156,28
156,15
156,76
156,7
156,29
156,31
156,37
156,32
156,59
156,46
156,19
156,61
156,80
156,18
156,62
156,49
156,9
156,35
157,18
157,5
157,19
157,42
157,14
157,74
157,8
157,57
157,33
157,17
157,26
157,39
157,12
157,3
157,16
157,47
157,48
157,55
157,51
157,77
158,29
158,69
158,77
158,14
158,35
158,2
158,9
158,19
158,71
158,6
158,7
158,20
158,28
158,26
158,40
158,33
158,84
158,36
158,5
158,18
159,36
159,25
159,9
159,42
159,28
159,14
159,64
159,44
159,45
159,19
159,51
159,23
159,61
159,7
159,66
159,67
159,22
159,40
159,78
159,18
160,56
160,33
160,53
160,68
160,27
160,81
160,6
160,72
160,67
160,47
160,19
160,69
160,55
160,44
160,20
160,52
160,7
160,13
160,78
160,31
161,24
161,48
161,69
161,78
161,66
161,67
161,4
161,42
161,9
161,26
161,59
161,72
161,35
161,62
161,64
161,68
161,5
161,46
161,41
161,39
162,26
162,6
162,31
162,48
162,22
162,30
162,16
162,49
162,53
162,64
162,36
162,17
162,62
162,78
162,60
162,21
162,65
162,25
162,77
162,8
163,2
163,40
163,34
163,54
163,38
163,71
163,81
163,1
163,62
163,79
163,36
163,12
163,52
163,58
163,26
163,50
163,84
163,31
163,9
163,16
164,35
164,50
164,54
164,53
164,20
164,36
164,61
164,56
164,16
164,79
164,68
164,43
164,82
164,83
164,13
164,24
164,84
164,52
164,66
164,34
165,38
165,37
165,19
165,35
165,5
165,22
165,34
165,71
165,68
165,78
165,41
165,56
165,39
165,44
165,70
165,66
165,64
165,1
165,76
165,61
166,22
166,10
166,58
166,18
166,50
166,35
166,5
166,15
166,64
166,54
166,78
166,59
166,24
166,49
166,28
166,12
166,72
166,52
166,38
166,65
167,60
167,21
167,12
167,74
167,48
167,10
167,43
167,18
167,26
167,76
167,47
167,59
167,50
167,73
167,32
167,15
167,68
167,34
167,83
167,42
168,70
168,42
168,9
168,29
168,17
168,65
168,38
168,82
168,52
168,54
168,25
168,26
168,81
168,35
168,74
168,84
168,50
168,68
168,43
168,30
169,23
169,28
169,79
169,18
169,37
169,73
169,5
169,67
169,84
169,17
169,33
169,34
169,39
169,42
169,36
169,53
169,81
169,48
169,9
169,56
170,72
170,66
170,63
170,47
170,71
170,7
170,59
170,3
170,21
170,18
170,2
170,46
170,54
170,41
170,34
170,1
170,57
170,78
170,20
170,75
171,65
171,33
171,48
171,56
171,15
171,13
171,10
171,69
171,59
171,72
171,60
171,29
171,22
171,36
171,76
171,75
171,11
171,79
171,83
171,37
172,74
172,64
172,82
172,32
172,61
172,23
172,13
172,67
172,9
172,60
172,41
172,84
172,76
172,26
172,14
172,36
172,59
172,40
172,56
172,53
173,57
173,33
173,53
173,38
173,9
173,82
173,11
173,45
173,69
173,27
173,58
173,20
173,84
173,35
173,51
173,6
173,64
173,31
173,26
173,19
174,11
174,38
174,56
174,66
174,10
174,60
174,37
174,55
174,59
174,32
174,57
174,18
174,68
174,34
174,71
174,29
174,63
174,54
174,65
174,67
175,78
175,66
175,45
175,75
175,1
175,32
175,58
175,12
175,19
175,42
175,80
175,79
175,4
175,50
175,52
