nurseid,shift index
36,35
36,15
36,23
36,36
36,24
37,24
37,9
37,12
37,3
37,34
37,20
37,18
37,32
37,42
37,21
38,26
38,20
38,16
38,35
38,25
38,39
38,4
38,34
38,12
38,28
39,9
39,4
39,17
39,8
39,21
39,28
39,37
39,34
39,25
39,19
40,35
40,30
40,31
40,41
40,7
40,5
40,23
40,11
40,22
40,27
41,12
41,5
41,15
41,33
41,24
41,14
41,27
41,25
41,21
41,42
42,32
42,7
42,4
42,21
42,41
42,42
42,36
42,31
42,28
42,24
43,15
43,8
43,16
43,23
43,22
43,14
43,9
43,19
43,7
43,4
44,4
44,14
44,34
44,7
44,25
44,42
44,20
44,26
44,38
44,24
45,36
45,35
45,12
45,1
45,42
45,2
45,26
45,9
45,3
45,34
46,2
46,28
46,39
46,19
46,18
46,6
46,41
46,9
46,11
46,17
47,8
47,14
47,5
47,27
47,41
47,40
47,32
47,10
47,22
47,38
48,8
48,30
48,22
48,27
48,38
48,18
48,31
48,21
48,35
48,5
49,9
49,28
49,12
49,37
49,21
49,15
49,7
49,2
49,8
49,29
50,26
50,30
50,1
50,38
50,8
50,14
50,35
50,27
50,29
50,34
51,37
51,2
51,17
51,16
51,39
51,15
51,19
51,13
51,29
51,21
52,41
52,23
52,29
52,38
52,15
52,22
52,24
52,31
52,14
52,18
53,14
53,4
53,32
53,17
53,5
53,9
53,24
53,31
53,7
53,30
54,1
54,5
54,14
54,23
54,6
54,32
54,25
54,27
54,21
54,3
55,13
55,33
55,31
55,22
55,35
55,15
55,20
55,11
55,17
55,3
56,8
56,38
56,20
56,17
56,27
56,21
56,16
56,40
56,9
56,29
57,30
57,12
57,16
57,2
57,14
57,41
57,9
57,32
57,15
57,3
58,4
58,28
58,14
58,25
58,3
58,31
58,7
58,21
58,12
58,18
59,2
59,23
59,21
59,33
59,25
59,40
59,17
59,4
59,22
59,37
60,31
60,9
60,30
60,25
60,7
60,35
60,15
60,34
60,39
60,5
61,33
61,12
61,1
61,14
61,18
61,16
61,10
61,29
61,26
61,2
62,23
62,14
62,10
62,7
62,34
62,19
62,27
62,42
62,31
62,30
63,27
63,32
63,29
63,34
63,26
63,31
63,7
63,21
63,2
63,20
64,39
64,28
64,17
64,10
64,1
64,15
64,21
64,16
64,27
64,22
65,40
65,8
65,24
65,3
65,6
65,36
65,15
65,30
65,39
65,19
66,41
66,14
66,7
66,5
66,38
66,21
66,6
66,11
66,26
66,28
67,20
67,38
67,17
67,39
67,9
67,5
67,22
67,1
67,41
67,42
68,29
68,6
68,30
68,17
68,35
68,37
68,19
68,15
68,42
68,40
69,16
69,10
69,36
69,21
69,34
69,17
69,37
69,25
69,38
69,24
70,39
70,35
70,36
70,33
70,13
70,2
70,32
70,8
70,5
70,28
71,36
71,19
71,33
71,31
71,4
71,8
71,18
71,21
71,25
71,9
72,20
72,28
72,19
72,15
72,9
72,39
72,13
72,8
72,14
72,30
73,30
73,5
73,38
73,25
73,41
73,37
73,2
73,20
73,8
73,42
74,36
74,5
74,42
74,25
74,8
74,3
74,16
74,14
74,9
74,21
75,27
75,14
75,28
75,40
75,3
75,35
75,18
75,10
75,25
75,19
76,34
76,25
76,35
76,41
76,32
76,37
76,10
76,9
76,3
76,13
77,21
77,38
77,41
77,40
77,18
77,34
77,6
77,23
77,33
77,31
78,5
78,9
78,8
78,6
78,10
78,24
78,2
78,39
78,33
78,31
79,24
79,21
79,31
79,42
79,1
79,2
79,40
79,19
79,32
79,22
80,34
80,23
80,7
80,5
80,42
80,38
80,24
80,32
80,20
80,8
