nurseid,shift index
29,82
29,67
29,6
29,40
29,11
29,38
29,8
29,69
29,36
29,70
29,74
29,45
29,52
29,12
29,33
29,68
29,2
29,30
29,48
30,38
30,68
30,46
30,83
30,28
30,30
30,23
30,32
30,10
30,66
30,1
30,65
30,45
30,3
30,2
30,44
30,20
30,26
30,82
30,77
30,84
30,13
30,5
30,53
30,25
30,8
30,36
30,74
30,67
30,47
31,69
31,74
31,1
31,41
31,60
31,16
31,13
31,71
31,57
31,15
31,66
31,9
31,51
31,34
31,62
31,35
31,3
31,17
31,23
31,48
31,7
31,78
31,82
31,44
31,81
31,54
31,25
31,68
31,38
31,4
32,1
32,42
32,13
32,28
32,29
32,73
32,7
32,82
32,64
32,71
32,43
32,79
32,9
32,41
32,18
32,5
32,65
32,52
32,56
32,24
32,25
32,23
32,2
32,49
32,50
32,48
32,32
32,69
32,30
32,83
33,5
33,25
33,83
33,64
33,76
33,9
33,38
33,48
33,61
33,26
33,44
33,73
33,13
33,62
33,54
33,45
33,17
33,63
33,12
33,49
33,1
33,46
33,82
33,55
33,36
33,37
33,4
33,77
33,34
33,29
34,17
34,57
34,48
34,3
34,46
34,31
34,18
34,25
34,66
34,38
34,70
34,65
34,13
34,20
34,50
34,22
34,74
34,16
34,64
34,36
34,51
34,43
34,81
34,8
34,9
34,7
34,35
34,80
34,62
34,75
35,41
35,36
35,49
35,55
35,48
35,72
35,17
35,38
35,50
35,1
35,45
35,76
35,83
35,75
35,77
35,32
35,42
35,71
35,12
35,52
35,16
35,13
35,46
35,47
35,23
35,3
35,69
35,53
35,34
35,67
36,56
36,4
36,22
36,61
36,25
36,65
36,8
36,20
36,24
36,50
36,23
36,26
36,81
36,27
36,73
36,38
36,36
36,52
36,46
36,76
36,29
36,74
36,6
36,12
36,68
36,80
36,47
36,62
36,19
36,18
37,80
37,20
37,41
37,19
37,76
37,27
37,24
37,68
37,16
37,6
37,13
37,66
37,9
37,36
37,33
37,83
37,77
37,52
37,74
37,25
37,49
37,69
37,8
37,61
37,10
37,59
37,45
37,15
37,38
37,46
38,72
38,84
38,12
38,77
38,21
38,8
38,61
38,13
38,69
38,67
38,63
38,23
38,66
38,25
38,29
38,33
38,7
38,45
38,5
38,73
38,17
38,35
38,42
38,54
38,48
38,22
38,30
38,65
38,68
38,19
39,55
39,80
39,28
39,14
39,33
39,71
39,19
39,12
39,69
39,1
39,42
39,79
39,51
39,25
39,9
39,17
39,4
39,31
39,52
39,50
39,62
39,70
39,39
39,35
39,81
39,48
39,58
39,61
39,45
39,20
40,34
40,81
40,27
40,25
40,54
40,32
40,23
40,63
40,71
40,57
40,59
40,33
40,73
40,43
40,40
40,28
40,65
40,75
40,20
40,62
40,18
40,70
40,68
40,64
40,76
40,16
40,6
40,15
40,46
40,8
41,45
41,84
41,69
41,9
41,22
41,82
41,17
41,6
41,4
41,80
41,28
41,75
41,53
41,59
41,35
41,55
41,62
41,73
41,24
41,20
41,36
41,76
41,81
41,18
41,38
41,78
41,16
41,13
41,64
41,42
42,57
42,61
42,35
42,58
42,28
42,5
42,78
42,76
42,11
42,75
42,45
42,52
42,51
42,2
42,39
42,30
42,10
42,36
42,16
42,50
42,24
42,60
42,67
42,1
42,79
42,23
42,26
42,21
42,9
42,49
43,50
43,72
43,13
43,4
43,5
43,51
43,57
43,11
43,28
43,24
43,66
43,27
43,78
43,18
43,37
43,75
43,74
43,14
43,49
43,6
43,52
43,17
43,10
43,16
43,22
43,63
43,67
43,35
43,26
43,62
44,46
44,25
44,66
44,71
44,5
44,41
44,38
44,4
44,65
44,68
44,48
44,61
44,42
44,30
44,70
44,37
44,32
44,74
44,21
44,7
44,36
44,34
44,45
44,16
44,79
44,62
44,49
44,11
44,2
44,50
45,8
45,55
45,27
45,78
45,52
45,41
45,18
45,74
45,66
45,15
45,79
45,72
45,24
45,5
45,57
45,26
45,30
45,71
45,35
45,76
45,82
45,13
45,44
45,45
45,39
45,36
45,12
45,42
45,3
45,54
46,81
46,72
46,2
46,84
46,20
46,46
46,38
46,54
46,83
46,77
46,6
46,71
46,5
46,36
46,13
46,35
46,51
46,22
46,58
46,18
46,79
46,7
46,73
46,69
46,4
46,31
46,40
46,65
46,10
46,45
47,38
47,74
47,45
47,8
47,28
47,61
47,82
47,50
47,1
47,68
47,58
47,60
47,36
47,59
47,22
47,78
47,25
47,80
47,24
47,17
47,70
47,6
47,77
47,42
47,64
47,40
47,76
47,55
47,10
47,73
48,73
48,12
48,84
48,55
48,4
48,14
48,43
48,1
48,61
48,30
48,68
48,8
48,45
48,66
48,49
48,5
48,42
48,79
48,13
48,37
48,64
48,71
48,22
48,18
48,31
48,15
48,27
48,39
48,76
48,16
49,61
49,80
49,37
49,10
49,47
49,6
49,73
49,66
49,79
49,51
49,23
49,71
49,24
49,13
49,9
49,72
49,31
49,1
49,74
49,16
49,18
49,84
49,75
49,3
49,45
49,44
49,8
49,36
49,29
49,43
50,38
50,10
50,21
50,47
50,13
50,12
50,73
50,53
50,75
50,25
50,9
50,19
50,83
50,3
50,35
50,41
50,77
50,50
50,65
50,14
50,18
50,27
50,36
50,46
50,34
50,62
50,54
50,6
50,8
50,76
51,79
51,5
51,73
51,22
51,69
51,11
51,63
51,37
51,24
51,3
51,18
51,1
51,48
51,43
51,77
51,6
51,70
51,78
51,46
51,28
51,35
51,67
51,8
51,52
51,9
51,62
51,27
51,64
51,13
51,44
52,48
52,45
52,59
52,66
52,27
52,1
52,7
52,47
52,8
52,36
52,70
52,25
52,79
52,34
52,35
52,33
52,75
52,29
52,38
52,14
52,50
52,31
52,20
52,2
52,3
52,56
52,73
52,6
52,18
52,21
53,65
53,55
53,27
53,21
53,18
53,61
53,52
53,7
53,38
53,68
53,81
53,73
53,67
53,56
53,1
53,72
53,57
53,35
53,33
53,9
53,60
53,63
53,11
53,80
53,43
53,28
53,48
53,37
53,54
53,74
54,45
54,68
54,26
54,83
54,30
54,84
54,64
54,5
54,31
54,71
54,80
54,52
54,32
54,38
54,16
54,53
54,56
54,75
54,77
54,47
54,6
54,29
54,65
54,28
54,69
54,1
54,59
54,7
54,43
54,39
55,22
55,2
55,75
55,54
55,70
55,7
55,60
55,67
55,3
55,84
55,55
55,43
55,10
55,44
55,25
55,53
55,5
55,45
55,68
55,42
55,58
55,57
55,14
55,73
55,15
55,13
55,63
55,80
55,82
55,26
56,11
56,76
56,78
56,49
56,29
56,67
56,62
56,80
56,71
56,4
56,68
56,13
56,72
56,74
56,75
56,30
56,39
56,2
56,12
56,24
56,1
56,16
56,18
56,43
56,53
56,41
56,48
56,82
56,60
56,52
57,46
57,79
57,74
57,52
57,5
57,58
57,28
57,50
57,6
57,16
57,64
57,49
57,7
57,56
57,71
57,31
57,14
57,54
57,32
57,68
57,19
57,83
57,1
57,41
57,25
57,20
57,30
57,60
57,45
57,81
58,30
58,42
58,14
58,70
58,20
58,56
58,23
58,17
58,13
58,43
58,84
58,6
58,46
58,76
58,71
58,2
58,61
58,44
58,49
58,73
58,52
58,82
58,31
58,75
58,48
58,37
58,68
58,5
58,81
58,60
59,58
59,31
59,77
59,44
59,42
59,13
59,53
59,59
59,54
59,1
59,17
59,26
59,69
59,15
59,80
59,38
59,27
59,74
59,76
59,12
59,46
59,19
59,51
59,61
59,14
59,45
59,29
59,84
59,48
59,34
60,77
60,11
60,49
60,48
60,51
60,17
60,33
60,13
60,20
60,60
60,45
60,63
60,7
60,46
60,35
60,72
60,38
60,59
60,4
60,80
60,76
60,40
60,10
60,24
60,68
60,18
60,64
60,1
60,6
60,22
61,44
61,15
61,39
61,83
61,32
61,60
61,23
61,40
61,46
61,69
61,1
61,25
61,79
61,66
61,31
61,10
61,56
61,26
61,2
61,29
61,71
61,14
61,84
61,35
61,62
61,61
61,36
61,77
61,45
61,11
62,70
62,43
62,58
62,45
62,15
62,47
62,22
62,37
62,81
62,50
62,41
62,28
62,17
62,83
62,66
62,10
62,40
62,49
62,9
62,4
62,56
62,12
62,65
62,1
62,20
62,75
62,72
62,73
62,11
62,3
63,3
63,13
63,71
63,82
63,39
63,47
63,77
63,8
63,59
63,31
63,4
63,72
63,60
63,70
63,38
63,9
63,7
63,44
63,73
63,80
63,49
63,69
63,21
63,55
63,65
63,33
63,52
63,24
63,66
63,74
64,29
64,48
64,35
64,80
64,46
64,68
64,33
64,10
64,36
64,22
64,78
64,13
64,19
64,66
64,82
64,39
64,44
64,45
64,43
64,38
64,27
64,5
64,58
64,65
64,70
64,75
64,61
64,8
64,18
64,79
65,45
65,54
65,60
65,27
65,83
65,19
65,50
65,71
65,34
65,66
65,46
65,72
65,13
65,79
65,38
65,11
65,65
65,10
65,47
65,51
65,23
65,32
65,6
65,73
65,64
65,40
65,49
65,14
65,61
65,39
66,48
66,84
66,42
66,26
66,3
66,74
66,19
66,49
66,64
66,24
66,40
66,17
66,23
66,13
66,55
66,35
66,5
66,44
66,79
66,47
66,31
66,14
66,8
66,15
66,18
66,61
66,16
66,4
66,11
66,37
67,57
67,23
67,35
67,2
67,20
67,30
67,17
67,63
67,78
67,3
67,27
67,56
67,25
67,53
67,22
67,51
67,39
67,24
67,21
67,59
67,31
67,52
67,83
67,61
67,6
67,28
67,80
67,66
67,9
67,47
68,45
68,22
68,17
68,47
68,63
68,56
68,2
68,73
68,39
68,29
68,80
68,6
68,53
68,34
68,52
68,12
68,70
68,7
68,46
68,72
68,58
68,13
68,20
68,36
68,4
68,18
68,21
68,15
68,16
68,43
69,60
69,12
69,14
69,80
69,75
69,52
69,37
69,57
69,49
69,43
69,20
69,35
69,71
69,1
69,3
69,42
69,33
69,6
69,39
69,61
69,63
69,56
69,26
69,41
69,69
69,4
69,17
69,2
69,83
69,79
70,54
70,18
70,51
70,84
70,71
70,49
70,78
70,14
70,16
70,55
70,66
70,52
70,35
70,11
70,67
70,19
70,72
70,4
70,33
70,45
70,41
70,2
70,30
70,44
70,73
70,12
70,22
70,79
70,59
70,32
71,8
71,43
71,33
71,39
71,37
71,35
71,23
71,31
71,55
71,28
71,5
71,47
71,62
71,65
71,64
71,67
71,66
71,72
71,60
71,50
71,21
71,13
71,20
71,63
71,19
71,84
71,38
71,4
71,18
71,56
72,16
72,49
72,15
72,42
72,17
72,50
72,74
72,82
72,37
72,68
72,79
72,45
72,29
72,30
72,41
72,32
72,26
72,5
72,28
72,53
72,23
72,66
72,71
72,25
72,12
72,40
72,69
72,36
72,78
72,35
73,49
73,47
73,22
73,36
73,15
73,58
73,38
73,74
73,79
73,66
73,7
73,43
73,69
73,12
73,77
73,28
73,64
73,11
73,70
73,31
73,54
73,82
73,59
73,37
73,62
73,9
73,50
73,1
73,21
73,34
74,25
74,64
74,11
74,22
74,21
74,9
74,65
74,18
74,46
74,48
74,74
74,20
74,8
74,38
74,23
74,42
74,51
74,75
74,53
74,6
74,43
74,79
74,62
74,1
74,78
74,59
74,80
74,30
74,52
74,57
75,29
75,9
75,26
75,15
75,23
75,5
75,74
75,35
75,80
75,12
75,49
75,79
75,46
75,58
75,64
75,2
75,54
75,39
75,48
75,44
75,57
75,24
75,16
75,20
75,18
75,42
75,41
75,50
75,71
75,68
76,33
76,65
76,67
76,50
76,30
76,25
76,68
76,18
76,9
76,52
76,36
76,48
76,26
76,84
76,46
76,61
76,58
76,28
76,31
76,40
76,6
76,3
76,53
76,70
76,21
76,24
76,15
76,4
76,5
76,62
77,56
77,13
77,6
77,17
77,8
77,23
77,52
77,83
77,81
77,50
77,78
77,29
77,63
77,66
77,9
77,24
77,28
77,16
77,70
77,20
77,54
77,60
77,61
77,72
77,82
77,40
77,1
77,19
77,11
77,37
78,45
78,60
78,30
78,65
78,64
78,25
78,81
78,26
78,83
78,20
78,37
78,76
78,2
78,80
78,5
78,71
78,48
78,28
78,84
78,58
78,63
78,8
78,29
78,55
78,51
78,6
78,56
78,36
78,39
78,31
79,48
79,62
79,20
79,9
79,63
79,1
79,11
79,2
79,7
79,80
79,53
79,74
79,35
79,17
79,34
79,71
79,12
79,23
79,79
79,4
79,77
79,49
79,51
79,75
79,54
79,18
79,31
79,44
79,14
79,13
80,58
80,16
80,35
80,59
80,48
80,14
80,76
80,26
80,34
80,10
80,54
80,80
80,11
80,3
80,60
80,74
80,56
80,84
80,15
80,82
80,75
80,5
80,55
80,17
80,7
80,61
80,79
80,83
80,77
80,38
81,23
81,53
81,30
81,25
81,37
81,70
81,81
81,6
81,11
81,47
81,63
81,84
81,33
81,64
81,77
81,45
81,12
81,34
81,18
81,69
81,15
81,66
81,39
81,75
81,73
81,56
81,21
81,16
81,76
81,59
82,78
82,73
82,70
82,46
82,63
82,60
82,39
82,28
82,18
82,33
82,15
82,68
82,13
82,84
82,27
82,58
82,34
82,41
82,77
82,6
82,21
82,17
82,52
82,48
82,51
82,16
82,8
82,2
82,69
82,5
83,18
83,77
83,45
83,12
83,69
83,23
83,22
83,80
83,40
83,81
83,5
83,29
83,55
83,59
83,43
83,38
83,67
83,66
83,36
83,70
83,42
83,49
83,6
83,75
83,13
83,20
83,4
83,83
83,31
83,3
84,76
84,40
84,25
84,82
84,44
84,80
84,6
84,74
84,30
84,21
84,84
84,50
84,45
84,10
84,8
84,14
84,41
84,22
84,28
84,20
84,16
84,17
84,34
84,61
84,26
84,4
84,38
84,18
84,7
84,63
85,44
85,36
85,43
85,4
85,11
85,35
85,83
85,8
85,58
85,27
85,18
85,75
85,23
85,3
85,40
85,69
85,21
85,1
85,6
85,33
85,15
85,66
85,39
85,24
85,64
85,65
85,45
85,54
85,59
85,14
86,37
86,24
86,8
86,34
86,32
86,7
86,72
86,36
86,70
86,61
86,5
86,73
86,78
86,63
86,40
86,76
86,45
86,20
86,29
86,22
86,81
86,74
86,54
86,64
86,57
86,55
86,38
86,60
86,77
86,31
87,23
87,48
87,6
87,84
87,62
87,8
87,25
87,3
87,36
87,30
87,80
87,79
87,19
87,38
87,73
87,32
87,46
87,83
87,27
87,54
87,21
87,4
87,75
87,1
87,24
87,15
87,65
87,26
87,69
87,50
88,49
88,67
88,81
88,46
88,25
88,20
88,66
88,72
88,14
88,77
88,34
88,76
88,82
88,15
88,2
88,19
88,16
88,21
88,68
88,56
88,31
88,32
88,51
88,30
88,5
88,28
88,71
88,11
88,35
88,52
89,25
89,15
89,82
89,61
89,37
89,65
89,28
89,56
89,79
89,80
89,77
89,69
89,7
89,1
89,45
89,33
89,46
89,27
89,18
89,23
89,76
89,40
89,36
89,2
89,38
89,63
89,49
89,57
89,3
89,43
90,60
90,2
90,75
90,12
90,62
90,10
90,48
90,74
90,82
90,17
90,27
90,11
90,7
90,41
90,9
90,71
90,6
90,25
90,40
90,55
90,20
90,67
90,78
90,58
90,39
90,49
90,84
90,38
90,34
90,54
91,75
91,20
91,43
91,64
91,61
91,13
91,42
91,78
91,44
91,7
91,9
91,11
91,37
91,4
91,82
91,15
91,10
91,35
91,59
91,38
91,40
91,55
91,45
91,63
91,73
91,84
91,60
91,18
91,17
91,30
92,81
92,42
92,32
92,45
92,80
92,75
92,29
92,64
92,12
92,70
92,17
92,14
92,8
92,78
92,79
92,23
92,22
92,19
92,34
92,57
92,35
92,55
92,20
92,41
92,52
92,36
92,49
92,67
92,37
92,71
93,67
93,9
93,6
93,56
93,32
93,49
93,53
93,41
93,82
93,72
93,77
93,76
93,39
93,71
93,22
93,35
93,26
93,63
93,79
93,84
93,59
93,30
93,2
93,65
93,27
93,45
93,4
93,40
93,25
93,11
94,43
94,5
94,16
94,70
94,12
94,7
94,23
94,49
94,29
94,32
94,38
94,72
94,2
94,11
94,47
94,35
94,25
94,71
94,69
94,84
94,55
94,82
94,34
94,14
94,62
94,30
94,45
94,40
94,3
94,77
95,22
95,75
95,21
95,64
95,29
95,11
95,38
95,55
95,1
95,35
95,69
95,34
95,27
95,46
95,63
95,49
95,18
95,2
95,68
95,65
95,4
95,78
95,33
95,15
95,28
95,82
95,83
95,80
95,56
95,10
96,3
96,12
96,72
96,45
96,69
96,79
96,75
96,43
96,84
96,83
96,34
96,21
96,7
96,51
96,81
96,73
96,48
96,62
96,36
96,78
96,23
96,37
96,32
96,15
96,57
96,4
96,6
96,74
96,59
96,33
97,63
97,43
97,54
97,16
97,27
97,74
97,50
97,65
97,40
97,48
97,49
97,68
97,70
97,69
97,23
97,58
97,44
97,52
97,20
97,34
97,71
97,45
97,2
97,62
97,66
97,41
97,56
97,42
97,11
97,24
98,52
98,44
98,32
98,80
98,23
98,15
98,54
98,40
98,33
98,14
98,3
98,27
98,19
98,6
98,83
98,26
98,72
98,75
98,46
98,58
98,39
98,25
98,48
98,49
98,29
98,64
98,35
98,10
98,38
98,11
99,45
99,59
99,37
99,49
99,58
99,64
99,63
99,22
99,18
99,60
99,31
99,72
99,13
99,68
99,24
99,28
99,80
99,62
99,7
99,2
99,81
99,67
99,40
99,52
99,69
99,70
99,75
99,77
99,78
99,32
100,43
100,72
100,26
100,25
100,20
100,59
100,51
100,69
100,3
100,53
100,52
100,60
100,61
100,65
100,42
100,39
100,35
100,1
100,29
100,22
100,38
100,71
100,50
100,8
100,56
100,55
100,34
100,75
100,68
100,27
101,29
101,44
101,73
101,67
101,2
101,46
101,56
101,31
101,17
101,11
101,47
101,52
101,79
101,9
101,57
101,20
101,8
101,12
101,50
101,21
101,58
101,3
101,55
101,48
101,25
101,81
101,78
101,61
101,5
101,41
102,11
102,30
102,36
102,19
102,31
102,70
102,75
102,47
102,21
102,80
102,66
102,9
102,59
102,7
102,45
102,22
102,34
102,43
102,74
102,83
102,23
102,35
102,57
102,68
102,4
102,50
102,64
102,14
102,84
102,61
103,84
103,31
103,77
103,67
103,44
103,7
103,74
103,45
103,72
103,36
103,69
103,56
103,22
103,64
103,15
103,48
103,34
103,4
103,61
103,49
103,83
103,18
103,14
103,35
103,39
103,8
103,57
103,53
103,52
103,41
104,42
104,31
104,36
104,7
104,54
104,6
104,59
104,64
104,53
104,70
104,78
104,9
104,39
104,83
104,50
104,58
104,10
104,11
104,62
104,29
104,8
104,51
104,57
104,15
104,3
104,73
104,32
104,27
104,20
104,12
105,74
105,10
105,71
105,81
105,70
105,26
105,33
105,4
105,40
105,45
105,54
105,11
105,56
105,27
105,48
105,80
105,82
105,2
105,49
105,52
105,39
105,59
105,34
105,8
105,28
105,57
105,7
105,75
105,20
105,35
106,48
106,72
106,67
106,16
106,33
106,10
106,80
106,35
106,22
106,69
106,26
106,59
106,75
106,73
106,38
106,14
106,32
106,60
106,56
106,76
106,57
106,46
106,12
106,71
106,20
106,63
106,2
106,70
106,29
106,74
107,46
107,8
107,32
107,4
107,36
107,50
107,22
107,68
107,77
107,15
107,64
107,1
107,10
107,6
107,19
107,13
107,41
107,31
107,38
107,27
107,42
107,3
107,57
107,82
107,12
107,51
107,37
107,71
107,29
107,52
108,54
108,12
108,59
108,55
108,3
108,15
108,50
108,48
108,67
108,46
108,68
108,31
108,66
108,81
108,38
108,25
108,19
108,80
108,65
108,70
108,4
108,7
108,53
108,13
108,22
108,36
108,5
108,33
108,37
108,74
109,29
109,75
109,84
109,55
109,24
109,81
109,8
109,14
109,21
109,45
109,60
109,48
109,67
109,50
109,51
109,62
109,34
109,71
109,11
109,20
109,40
109,46
109,82
109,16
109,17
109,58
109,68
109,43
109,70
109,77
110,18
110,32
110,82
110,6
110,52
110,81
110,78
110,16
110,66
110,46
110,67
110,51
110,58
110,65
110,47
110,63
110,50
110,55
110,38
110,3
110,54
110,75
110,53
110,83
110,49
110,11
110,10
110,19
110,28
110,23
111,20
111,39
111,12
111,65
111,7
111,2
111,8
111,24
111,31
111,19
111,52
111,59
111,46
111,37
111,79
111,9
111,63
111,30
111,26
111,38
111,1
111,40
111,23
111,6
111,72
111,73
111,74
111,81
111,42
111,78
112,3
112,39
112,26
112,9
112,84
112,40
112,47
112,53
112,49
112,11
112,71
112,70
112,28
112,45
112,74
112,38
112,17
112,62
112,52
112,66
112,82
112,35
112,56
112,8
112,65
112,21
112,83
112,23
112,30
112,50
113,48
113,63
113,38
113,5
113,2
113,53
113,81
113,84
113,79
113,20
113,24
113,67
113,65
113,42
113,26
113,30
113,68
113,34
113,78
113,4
113,66
113,72
113,3
113,10
113,25
113,49
113,43
113,19
113,55
113,71
114,42
114,56
114,49
114,62
114,82
114,78
114,61
114,12
114,44
114,37
114,74
114,11
114,25
114,45
114,5
114,59
114,35
114,63
114,75
114,2
114,69
114,17
114,52
114,13
114,36
114,40
114,81
114,16
114,29
114,57
115,82
115,5
115,67
115,4
115,33
115,19
115,20
115,55
115,47
115,25
115,38
115,3
115,76
115,58
115,37
115,73
115,77
115,29
115,64
115,28
115,62
115,2
115,39
115,60
115,65
115,23
115,1
115,14
115,18
115,51
116,8
116,74
116,23
116,37
116,65
116,32
116,76
116,20
116,55
116,50
116,47
116,64
116,70
116,84
116,10
116,59
116,66
116,75
116,41
116,71
116,73
116,80
116,44
116,60
116,67
116,45
116,63
116,17
116,1
116,56
117,55
117,83
117,47
117,54
117,20
117,58
117,2
117,77
117,39
117,74
117,23
117,15
117,65
117,50
117,1
