nurseid,shift index
55,127
55,161
55,43
55,108
55,49
55,10
55,103
55,83
55,97
55,64
55,116
55,126
55,39
55,40
55,38
55,89
55,104
55,88
55,63
55,25
55,77
55,68
55,55
55,143
55,152
55,71
55,122
55,4
55,30
55,81
55,99
55,156
55,153
55,110
55,135
56,124
56,154
56,8
56,135
56,70
56,2
56,27
56,71
56,101
56,3
56,85
56,148
56,61
56,131
56,58
56,78
56,79
56,134
56,150
56,33
56,13
56,35
56,24
56,64
56,121
56,137
56,21
56,60
56,144
56,139
56,107
56,1
56,111
56,130
56,28
56,56
56,20
56,160
56,113
56,14
57,1
57,53
57,99
57,54
57,60
57,83
57,150
57,51
57,21
57,155
57,61
57,165
57,118
57,159
57,58
57,11
57,151
57,114
57,12
57,43
57,41
57,33
57,38
57,92
57,122
57,63
57,100
57,86
57,97
57,84
57,87
57,117
57,69
57,3
57,80
57,102
57,75
57,145
57,136
57,126
58,25
58,81
58,23
58,136
58,147
58,122
58,94
58,110
58,40
58,35
58,2
58,83
58,47
58,59
58,165
58,108
58,152
58,14
58,51
58,76
58,52
58,107
58,54
58,1
58,68
58,19
58,58
58,4
58,150
58,163
58,28
58,148
58,162
58,130
58,66
58,61
58,42
58,101
58,53
58,67
59,47
59,74
59,9
59,139
59,138
59,54
59,43
59,147
59,121
59,163
59,167
59,136
59,65
59,135
59,8
59,161
59,118
59,156
59,142
59,75
59,63
59,128
59,117
59,84
59,58
59,124
59,155
59,92
59,114
59,10
59,80
59,162
59,158
59,25
59,2
59,62
59,165
59,105
59,38
59,150
60,159
60,99
60,58
60,162
60,149
60,47
60,101
60,15
60,71
60,50
60,57
60,76
60,52
60,18
60,120
60,11
60,133
60,154
60,69
60,96
60,90
60,164
60,53
60,20
60,123
60,43
60,122
60,95
60,60
60,146
60,94
60,40
60,78
60,66
60,46
60,38
60,63
60,77
60,117
60,100
61,141
61,126
61,59
61,10
61,118
61,135
61,85
61,55
61,137
61,29
61,58
61,120
61,56
61,94
61,158
61,163
61,22
61,67
61,139
61,152
61,89
61,35
61,159
61,150
61,52
61,12
61,79
61,134
61,48
61,83
61,84
61,23
61,71
61,76
61,125
61,130
61,45
61,18
61,34
61,82
62,1
62,80
62,67
62,44
62,117
62,51
62,10
62,115
62,33
62,147
62,143
62,17
62,142
62,103
62,87
62,114
62,54
62,75
62,55
62,26
62,11
62,99
62,37
62,40
62,152
62,29
62,95
62,163
62,6
62,79
62,110
62,127
62,64
62,86
62,21
62,32
62,5
62,104
62,53
62,148
63,144
63,86
63,161
63,6
63,74
63,90
63,162
63,12
63,85
63,20
63,5
63,164
63,99
63,65
63,155
63,126
63,159
63,120
63,104
63,38
63,43
63,18
63,119
63,77
63,166
63,52
63,147
63,24
63,100
63,9
63,125
63,82
63,151
63,70
63,122
63,66
63,46
63,1
63,118
63,165
64,65
64,40
64,46
64,7
64,43
64,107
64,126
64,83
64,19
64,52
64,82
64,80
64,25
64,152
64,129
64,32
64,3
64,108
64,117
64,76
64,75
64,153
64,89
64,64
64,31
64,156
64,33
64,24
64,112
64,72
64,160
64,147
64,91
64,11
64,132
64,149
64,167
64,16
64,100
64,41
65,89
65,91
65,122
65,55
65,162
65,152
65,150
65,62
65,14
65,34
65,76
65,39
65,146
65,86
65,5
65,22
65,120
65,154
65,145
65,93
65,4
65,56
65,83
65,24
65,149
65,84
65,111
65,128
65,66
65,125
65,163
65,138
65,38
65,132
65,11
65,121
65,153
65,135
65,123
65,103
66,73
66,105
66,99
66,131
66,165
66,8
66,114
66,25
66,18
66,44
66,83
66,116
66,92
66,41
66,130
66,160
66,56
66,14
66,30
66,24
66,103
66,22
66,71
66,52
66,42
66,136
66,168
66,112
66,134
66,38
66,158
66,35
66,90
66,7
66,12
66,133
66,49
66,57
66,4
66,67
67,9
67,123
67,12
67,18
67,65
67,62
67,122
67,108
67,30
67,36
67,21
67,89
67,40
67,160
67,20
67,157
67,39
67,76
67,7
67,92
67,140
67,19
67,41
67,139
67,162
67,49
67,125
67,149
67,131
67,124
67,120
67,37
67,43
67,38
67,14
67,16
67,144
67,145
67,48
67,80
68,108
68,2
68,109
68,53
68,119
68,153
68,115
68,60
68,158
68,24
68,29
68,96
68,10
68,51
68,54
68,142
68,164
68,6
68,92
68,34
68,47
68,52
68,32
68,71
68,147
68,68
68,110
68,157
68,58
68,85
68,154
68,16
68,7
68,118
68,107
68,72
68,14
68,98
68,122
68,42
69,101
69,156
69,99
69,7
69,118
69,38
69,116
69,122
69,31
69,9
69,127
69,57
69,43
69,73
69,111
69,50
69,94
69,22
69,142
69,114
69,51
69,121
69,167
69,21
69,110
69,11
69,151
69,24
69,168
69,138
69,89
69,129
69,90
69,15
69,54
69,65
69,157
69,12
69,35
69,78
70,161
70,134
70,111
70,20
70,10
70,93
70,99
70,14
70,139
70,118
70,142
70,52
70,51
70,152
70,128
70,30
70,82
70,6
70,95
70,38
70,147
70,28
70,48
70,57
70,90
70,32
70,42
70,123
70,116
70,88
70,11
70,60
70,9
70,155
70,49
70,97
70,105
70,100
70,5
70,136
71,146
71,1
71,165
71,136
71,78
71,49
71,109
71,75
71,23
71,122
71,153
71,50
71,26
71,126
71,116
71,60
71,20
71,28
71,79
71,121
71,51
71,155
71,156
71,154
71,106
71,160
71,143
71,53
71,103
71,102
71,90
71,89
71,118
71,114
71,157
71,92
71,44
71,10
71,139
71,83
72,74
72,111
72,103
72,110
72,135
72,100
72,141
72,93
72,12
72,15
72,152
72,40
72,39
72,143
72,157
72,102
72,125
72,75
72,114
72,83
72,78
72,30
72,129
72,44
72,150
72,56
72,116
72,16
72,54
72,79
72,97
72,21
72,22
72,42
72,73
72,52
72,26
72,156
72,29
72,164
73,107
73,30
73,139
73,17
73,165
73,154
73,10
73,40
73,151
73,117
73,31
73,57
73,78
73,63
73,14
73,47
73,153
73,144
73,156
73,82
73,93
73,1
73,97
73,3
73,12
73,56
73,145
73,80
73,88
73,158
73,28
73,160
73,152
73,85
73,127
73,19
73,122
73,81
73,124
73,111
74,161
74,68
74,66
74,113
74,144
74,97
74,110
74,23
74,154
74,109
74,140
74,48
74,47
74,103
74,106
74,49
74,54
74,90
74,138
74,168
74,160
74,57
74,146
74,163
74,63
74,56
74,129
74,21
74,102
74,12
74,165
74,50
74,13
74,143
74,155
74,17
74,70
74,79
74,72
74,96
75,67
75,37
75,113
75,158
75,65
75,143
75,122
75,14
75,163
75,5
75,133
75,61
75,100
75,97
75,34
75,142
75,28
75,11
75,166
75,44
75,160
75,83
75,159
75,110
75,72
75,82
75,10
75,111
75,46
75,41
75,38
75,88
75,18
75,68
75,138
75,98
75,52
75,149
75,73
75,103
76,27
76,106
76,98
76,167
76,110
76,107
76,120
76,63
76,114
76,75
76,51
76,89
76,16
76,165
76,161
76,10
76,150
76,135
76,95
76,132
76,104
76,29
76,159
76,148
76,59
76,125
76,50
76,144
76,113
76,77
76,79
76,116
76,44
76,5
76,158
76,36
76,124
76,115
76,14
76,42
77,101
77,123
77,145
77,116
77,18
77,86
77,131
77,79
77,65
77,48
77,110
77,159
77,2
77,60
77,71
77,168
77,103
77,104
77,100
77,114
77,155
77,52
77,93
77,34
77,117
77,151
77,47
77,12
77,17
77,59
77,20
77,11
77,38
77,146
77,125
77,135
77,136
77,56
77,61
77,124
78,39
78,26
78,85
78,129
78,19
78,25
78,7
78,143
78,33
78,20
78,124
78,137
78,43
78,54
78,22
78,132
78,119
78,90
78,3
78,120
78,108
78,47
78,14
78,159
78,79
78,125
78,111
78,67
78,158
78,42
78,13
78,24
78,142
78,84
78,52
78,36
78,167
78,160
78,112
78,168
79,16
79,35
79,132
79,151
79,135
79,167
79,112
79,108
79,147
79,79
79,76
79,26
79,97
79,13
79,80
79,65
79,142
79,45
79,152
79,12
79,123
79,22
79,137
79,24
79,146
79,113
79,103
79,49
79,56
79,168
79,131
79,156
79,33
79,134
79,130
79,89
79,110
79,8
79,150
79,127
80,149
80,159
80,168
80,107
80,61
80,129
80,145
80,2
80,156
80,14
80,46
80,59
80,18
80,8
80,76
80,133
80,154
80,104
80,146
80,122
80,110
80,106
80,43
80,73
80,70
80,85
80,138
80,60
80,93
80,161
80,7
80,68
80,77
80,150
80,79
80,147
80,157
80,97
80,41
80,151
81,24
81,160
81,35
81,45
81,99
81,152
81,98
81,21
81,18
81,29
81,96
81,162
81,165
81,12
81,125
81,109
81,139
81,116
81,126
81,47
81,4
81,13
81,147
81,127
81,111
81,39
81,120
81,5
81,22
81,46
81,110
81,53
81,128
81,57
81,20
81,150
81,79
81,122
81,75
81,164
82,111
82,160
82,150
82,133
82,165
82,167
82,141
82,12
82,76
82,48
82,148
82,119
82,33
82,146
82,152
82,155
82,45
82,52
82,71
82,39
82,121
82,162
82,142
82,38
82,41
82,46
82,101
82,153
82,26
82,145
82,50
82,62
82,24
82,140
82,93
82,161
82,131
82,107
82,18
82,102
83,64
83,80
83,117
83,2
83,35
83,164
83,32
83,55
83,61
83,79
83,151
83,68
83,62
83,73
83,84
83,7
83,93
83,14
83,98
83,163
83,4
83,67
83,157
83,15
83,50
83,75
83,100
83,137
83,104
83,123
83,59
83,52
83,168
83,76
83,33
83,3
83,141
83,19
83,97
83,116
84,124
84,165
84,161
84,62
84,55
84,104
84,35
84,115
84,8
84,85
84,150
84,117
84,131
84,116
84,43
84,81
84,83
84,125
84,20
84,29
84,126
84,17
84,78
84,93
84,11
84,153
84,76
84,100
84,119
84,167
84,24
84,58
84,136
84,164
84,145
84,151
84,71
84,109
84,21
84,95
85,77
85,116
85,4
85,3
85,126
85,166
85,101
85,121
85,45
85,119
85,106
85,48
85,110
85,32
85,83
85,69
85,145
85,1
85,94
85,105
85,10
85,52
85,34
85,12
85,122
85,70
85,55
85,23
85,117
85,81
85,107
85,64
85,35
85,144
85,5
85,8
85,120
85,129
85,14
85,75
86,2
86,129
86,71
86,91
86,151
86,14
86,128
86,29
86,9
86,141
86,62
86,168
86,69
86,1
86,3
86,100
86,144
86,27
86,122
86,37
86,125
86,68
86,117
86,157
86,16
86,30
86,13
86,72
86,60
86,115
86,26
86,162
86,36
86,142
86,90
86,89
86,8
86,80
86,48
86,102
87,83
87,13
87,8
87,63
87,124
87,166
87,27
87,150
87,131
87,37
87,130
87,110
87,80
87,143
87,103
87,62
87,87
87,82
87,1
87,26
87,22
87,76
87,41
87,146
87,123
87,88
87,20
87,7
87,56
87,158
87,129
87,39
87,113
87,142
87,159
87,98
87,30
87,75
87,160
87,93
88,14
88,67
88,92
88,24
88,58
88,57
88,50
88,100
88,85
88,112
88,84
88,86
88,18
88,81
88,65
